_index,_id,_version,_score,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.reason,_source.data.sca.check.compliance.cis_csc,_source.data.sca.check.compliance.cis,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.tsc,_source.rule.cis_csc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.cis,_source.rule.nist_800_53,_source.rule.gdpr,_source.decoder.name,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.win.eventdata.data,_source.data.win.system.eventID,_source.data.win.system.eventSourceName,_source.data.win.system.keywords,_source.data.win.system.providerGuid,_source.data.win.system.level,_source.data.win.system.channel,_source.data.win.system.opcode,_source.data.win.system.message,_source.data.win.system.version,_source.data.win.system.systemTime,_source.data.win.system.eventRecordID,_source.data.win.system.threadID,_source.data.win.system.computer,_source.data.win.system.task,_source.data.win.system.processID,_source.data.win.system.severityValue,_source.data.win.system.providerName,_source.data.win.eventdata.subjectLogonId,_source.data.win.eventdata.subjectUserSid,_source.data.win.eventdata.subjectDomainName,_source.data.win.eventdata.privilegeList,_source.data.win.eventdata.subjectUserName,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.win.eventdata.param3,_source.data.win.eventdata.param4,_source.data.win.eventdata.param1,_source.data.win.eventdata.param2,_source.rule.hipaa,_source.rule.info,_source.data.win.eventdata.bucketId,_source.data.win.eventdata.deviceAttributes,_source.data.win.eventdata.updateType,_source.data.win.eventdata.hResult,_source.rule.gpg13,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed,_source.data.win.eventdata.extraInfo,_source.data.extra_data,_source.decoder.parent,_source.full_log,_source.data.sca.check.previous_result,_source.data.win.eventdata.targetLinkedLogonId,_source.data.win.eventdata.impersonationLevel,_source.data.win.eventdata.ipAddress,_source.data.win.eventdata.authenticationPackageName,_source.data.win.eventdata.workstationName,_source.data.win.eventdata.targetLogonId,_source.data.win.eventdata.logonProcessName,_source.data.win.eventdata.logonGuid,_source.data.win.eventdata.targetUserName,_source.data.win.eventdata.keyLength,_source.data.win.eventdata.elevatedToken,_source.data.win.eventdata.processId,_source.data.win.eventdata.processName,_source.data.win.eventdata.ipPort,_source.data.win.eventdata.targetDomainName,_source.data.win.eventdata.targetUserSid,_source.data.win.eventdata.virtualAccount,_source.data.win.eventdata.logonType,_source.data.win.eventdata.subStatus,_source.data.win.eventdata.failureReason,_source.data.win.eventdata.status,_source.data.win.eventdata.binary,_source.data.win.eventdata.addressLength,_source.data.win.eventdata.address,_source.data.win.eventdata.queryName,_source.data.win.eventdata.previousTime,_source.data.win.eventdata.newTime
wazuh-alerts-4.x-2025.11.15,1aaJhZoBXqcgaO8hbGum,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,3,false,3, , , ,Software protection service scheduled successfully.,"[""windows"",""windows_application""]",60642, , , ,windows_eventchannel,log,"Nov 14, 2025 @ 21:22:41.344",EventChannel,1763176961.69904,"Nov 14, 2025 @ 21:22:41.344","2025-11-16T09:15:40Z, RulesEngine",16384,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},4,Application,0,"""Successfully scheduled Software Protection service for re-start at 2025-11-16T09:15:40Z. Reason: RulesEngine.""",0,2025-11-15T09:22:40.1579331Z,2247,0,DESKTOP-MHRV979,0,0,INFORMATION,Microsoft-Windows-Security-SPP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,iNaQgZoBBFAMeJ5sgfgd,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,2,false,3, , , ,Software protection service scheduled successfully.,"[""windows"",""windows_application""]",60642, , , ,windows_eventchannel,log,"Nov 14, 2025 @ 02:51:51.958",EventChannel,1763110311.182375,"Nov 14, 2025 @ 02:51:51.958","2025-11-15T13:51:50Z, RulesEngine",16384,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},4,Application,0,"""Successfully scheduled Software Protection service for re-start at 2025-11-15T13:51:50Z. Reason: RulesEngine.""",0,2025-11-14T14:51:50.1687720Z,2214,0,DESKTOP-MHRV979,0,0,INFORMATION,Microsoft-Windows-Security-SPP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,ZNZagZoBBFAMeJ5s2vgi,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu,1935893949,not applicable,"To establish the recommended configuration via GP, set the following UI path to 24 or more password(s): Computer Configuration\Policies\Windows Settings\Security Settings\Account Policies\Password Policy\Enforce password history","Timeout overtaken running command 'powershell secedit /export /cfg $env:TEMP\secpol.cfg; Get-Content $env:TEMP\secpol.cfg | Select-String ""PasswordHistorySize""; Remove-Item $env:TEMP\secpol.cfg'",5.2,1.1.1,"This policy setting determines the number of renewed, unique passwords that have to be associated with a user account before you can reuse an old password. The value for this policy setting must be between 0 and 24 passwords. The default value for Windows Vista is 0 passwords, but the default setting in a domain is 24 passwords. To maintain the effectiveness of this policy setting, use the Minimum password age setting to prevent users from repeatedly changing their password. The recommended state for this setting is: 24 or more password(s). Note: Password Policy settings (section 1.1) and Account Lockout Policy settings (section 1.2) must be applied via the Default Domain Policy GPO in order to be globally in effect on domain user accounts as their default behavior. If these settings are configured in another GPO, they will only affect local user accounts on the computers that receive the GPO. However, custom exceptions to the default password policy and account lockout policy rules for specific domain users and/or groups can be defined using Password Settings Objects (PSOs), which are completely separate from Group Policy and most easily configured using Active Directory Administrative Center. Note #2: As of the publication of this benchmark, Microsoft currently has a maximum limit of 24 saved passwords. For more information, please visit Enforce password history (Windows 10) - Windows security | Microsoft Docs",15500,Ensure 'Enforce password history' is set to '24 or more password(s)'.,"The longer a user uses the same password, the greater the chance that an attacker can determine the password through brute force attacks. Also, any accounts that may have been compromised will remain exploitable for as long as the password is left unchanged. If password changes are required but password reuse is not prevented, or if users continually reuse a small number of passwords, the effectiveness of a good password policy is greatly reduced. If you specify a low number for this policy setting, users will be able to use the same small number of passwords repeatedly. If you do not also configure the Minimum password age setting, users might repeatedly change their passwords until they can reuse their original password.","[""powershell secedit /export /cfg $env:TEMP\\secpol.cfg; Get-Content $env:TEMP\\secpol.cfg | Select-String \""PasswordHistorySize\""; Remove-Item $env:TEMP\\secpol.cfg""]",check,CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0,1,false,5,"[""2.2""]","[""CC7.1"",""CC7.2""]","[""5.2""]",CIS Microsoft Windows 10 Enterprise Benchmark v1.12.0: Ensure 'Enforce password history' is set to '24 or more password(s)'.: Status changed from failed to 'not applicable',"[""sca""]",19013,"[""1.1.1""]","[""CM.1""]","[""IV_35.7.d""]",sca,log,"Nov 14, 2025 @ 01:53:18.972",sca,1763106798.154367,"Nov 14, 2025 @ 01:53:18.972", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,failed, , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,XtZagZoBBFAMeJ5sPfjQ,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,5, , , ,SessionEnv was unavailable to handle a notification event.,"[""windows"",""windows_application""]",60775, , , ,windows_eventchannel,log,"Nov 14, 2025 @ 01:52:39.024",EventChannel,1763106759.130405,"Nov 14, 2025 @ 01:52:39.024",SessionEnv,6000,Wlclntfy,0x80000000000000,{DBE9B383-7CF3-4331-91CC-A3CB16A3B538},4,Application,0,"""The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event.""",0,2025-11-14T13:52:24.4129377Z,2197,0,DESKTOP-MHRV979,0,0,INFORMATION,Microsoft-Windows-Winlogon, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,D9060000, , , , , 
wazuh-alerts-4.x-2025.11.14,YNZagZoBBFAMeJ5sPfjQ,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,2,false,3,"[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]", ,Windows Workstation Logon Success,"[""windows"",""windows_security"",""authentication_success""]",60118, ,"[""AU.14"",""AC.9""]","[""IV_32.2""]",windows_eventchannel,log,"Nov 14, 2025 @ 01:52:39.162",EventChannel,1763106759.139650,"Nov 14, 2025 @ 01:52:39.162", ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-MHRV979$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		No

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-355707830-1189791961-1431070526-1002
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979
	Logon ID:		0x8F672
	Linked Logon ID:		0x8F646
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x3f0
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-MHRV979
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2025-11-14T13:52:24.1652954Z,36185,644,DESKTOP-MHRV979,12544,592,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,0x3e7,S-1-5-18,WORKGROUP, ,DESKTOP-MHRV979$,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , , ,"[""164.312.b""]", , , , , ,"[""7.1"",""7.2""]", , , , , , , , , , , , , ,0x8f646,%%1833,127.0.0.1,Negotiate,DESKTOP-MHRV979,0x8f672,User32,{00000000-0000-0000-0000-000000000000},Chris,0,%%1843,0x3f0,C:\\Windows\\System32\\svchost.exe,0,DESKTOP-MHRV979,S-1-5-21-355707830-1189791961-1431070526-1002,%%1843,2, , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,YtZagZoBBFAMeJ5sPfjQ,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,2,false,5, , , ,License activation (slui.exe) failed.,"[""windows"",""windows_application""]",60646, , , ,windows_eventchannel,log,"Nov 14, 2025 @ 01:52:39.523",EventChannel,1763106759.150417,"Nov 14, 2025 @ 01:52:39.523","hr=0x80004005, RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",8198,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},2,Application,0,"""License Activation (slui.exe) failed with the following error code:
hr=0x80004005
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c;NotificationInterval=1440;Trigger=UserLogon;SessionId=1""",0,2025-11-14T13:52:29.5299072Z,2199,0,DESKTOP-MHRV979,0,0,ERROR,Microsoft-Windows-Security-SPP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,W9ZZgZoBBFAMeJ5s3Pgn,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3, , , ,The Windows search service started.,"[""windows"",""windows_application""]",60668, , , ,windows_eventchannel,log,"Nov 14, 2025 @ 01:52:14.788",EventChannel,1763106734.125189,"Nov 14, 2025 @ 01:52:14.788", ,1003,Windows Search Service,0x80000000000000,{CA4E628D-8567-4896-AB6B-835B221F373F},4,Application,0,"""The Windows Search Service started.
""",0,2025-11-14T13:52:12.7567032Z,2188,0,DESKTOP-MHRV979,1,0,INFORMATION,Microsoft-Windows-Search, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,UdZJgZoBBFAMeJ5s_fhB,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3,"[""10.6.1"",""10.2.6""]","[""CC7.2"",""CC7.3"",""CC6.8""]", ,Wazuh agent disconnected.,"[""ossec""]",504, ,"[""AU.6"",""AU.14"",""AU.5""]","[""IV_35.7.d""]",ossec,log,"Nov 14, 2025 @ 01:34:58.604",wazuh-monitord,1763105698.117541,"Nov 14, 2025 @ 01:34:58.604", , , , , , , , , , , , , , , , , , , , , , , ,"[""Disable or Modify Tools""]","[""T1562.001""]","[""Defense Evasion""]", , , , ,"[""164.312.b""]", , , , , ,"[""10.1""]", , , , , , , , , , , ,ossec: Agent disconnected: 'DESKTOP-MHRV979-any'., , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,GtbsgJoBBFAMeJ5sHfgr,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,4,false,3,"[""10.6""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Service startup type was changed,"[""windows"",""windows_system"",""policy_changed""]",61104, ,"[""AU.6""]","[""IV_35.7.d""]",windows_eventchannel,log,"Nov 13, 2025 @ 23:52:24.302",EventChannel,1763099544.111278,"Nov 13, 2025 @ 23:52:24.302", ,7040,Service Control Manager,0x8080000000000000,{555908d1-a6d7-4695-8e1e-26931d2012f4},4,System,0,"""The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.""",0,2025-11-14T11:52:21.9993638Z,2241,5500,DESKTOP-MHRV979,0,572,INFORMATION,Service Control Manager, , , , , , , , ,demand start,BITS,Background Intelligent Transfer Service,auto start,"[""164.312.b""]",This does not appear to be logged on Windows 2000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,BNbggJoBBFAMeJ5sZPgJ,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,7, , , ,SessionEnv was unavailable to handle a critical notification event.,"[""windows"",""windows_application""]",60776, , , ,windows_eventchannel,log,"Nov 13, 2025 @ 23:39:37.960",EventChannel,1763098777.70611,"Nov 13, 2025 @ 23:39:37.960",SessionEnv,6003,Wlclntfy,0x80000000000000,{DBE9B383-7CF3-4331-91CC-A3CB16A3B538},4,Application,0,"""The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event.""",0,2025-11-14T11:39:36.6673423Z,2157,0,DESKTOP-MHRV979,0,0,INFORMATION,Microsoft-Windows-Winlogon, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,D9060000, , , , , 
wazuh-alerts-4.x-2025.11.14,BtbggJoBBFAMeJ5sZPgJ,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3,"[""10.2.5""]","[""CC6.8"",""CC7.2"",""CC7.3""]", ,Windows Workstation Logon Success,"[""windows"",""windows_security"",""authentication_success""]",60118, ,"[""AU.14"",""AC.9""]","[""IV_32.2""]",windows_eventchannel,log,"Nov 13, 2025 @ 23:39:39.084",EventChannel,1763098779.73668,"Nov 13, 2025 @ 23:39:39.084", ,4624, ,0x8020000000000000,{54849625-5478-4994-a5ba-3e3b0328c30d},0,Security,0,"""An account was successfully logged on.

Subject:
	Security ID:		S-1-5-18
	Account Name:		DESKTOP-MHRV979$
	Account Domain:		WORKGROUP
	Logon ID:		0x3E7

Logon Information:
	Logon Type:		2
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-21-355707830-1189791961-1431070526-1002
	Account Name:		Chris
	Account Domain:		DESKTOP-MHRV979
	Logon ID:		0xB59A1
	Linked Logon ID:		0xB59CE
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{00000000-0000-0000-0000-000000000000}

Process Information:
	Process ID:		0x3dc
	Process Name:		C:\Windows\System32\svchost.exe

Network Information:
	Workstation Name:	DESKTOP-MHRV979
	Source Network Address:	127.0.0.1
	Source Port:		0

Detailed Authentication Information:
	Logon Process:		User32 
	Authentication Package:	Negotiate
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested.""",2,2025-11-14T11:39:36.6436117Z,35288,636,DESKTOP-MHRV979,12544,580,AUDIT_SUCCESS,Microsoft-Windows-Security-Auditing,0x3e7,S-1-5-18,WORKGROUP, ,DESKTOP-MHRV979$,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]", , , , ,"[""164.312.b""]", , , , , ,"[""7.1"",""7.2""]", , , , , , , , , , , , , ,0xb59ce,%%1833,127.0.0.1,Negotiate,DESKTOP-MHRV979,0xb59a1,User32,{00000000-0000-0000-0000-000000000000},Chris,0,%%1842,0x3dc,C:\\Windows\\System32\\svchost.exe,0,DESKTOP-MHRV979,S-1-5-21-355707830-1189791961-1431070526-1002,%%1843,2, , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,_9bfgJoBBFAMeJ5snPen,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3, , , ,The database engine has completed recovery steps.,"[""windows"",""windows_application""]",60809, , , ,windows_eventchannel,log,"Nov 13, 2025 @ 23:38:47.265",EventChannel,1763098727.58397,"Nov 13, 2025 @ 23:38:47.265","SearchIndexer, 2116,U,98, Windows:",302, ,0x80000000000000, ,4,Application,0,"""SearchIndexer (2116,U,98) Windows: The database engine has successfully completed recovery steps.""",0,2025-11-14T11:38:45.9479516Z,2143,0,DESKTOP-MHRV979,3,0,INFORMATION,ESENT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,ANbfgJoBBFAMeJ5snPin,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,1,false,3, , , ,The database engine attached a database.,"[""windows"",""windows_application""]",60798, , , ,windows_eventchannel,log,"Nov 13, 2025 @ 23:38:47.390",EventChannel,1763098727.59670,"Nov 13, 2025 @ 23:38:47.390","SearchIndexer, 2116,D,50, Windows:, 1, C:\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\Windows.edb, 0,  [1] 0.000001 +J(0) [2] 0.000391 +J(0) +M(C:0K, Fs:24, WS:32K # 0K, PF:32K # 0K, P:32K) [3] 0.025766 -0.022427 (4) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:18, WS:40K # 0K, PF:20K # 0K, P:20K) [4] 0.000043 +J(0) [5] - [6] - [7] - [8] 0.000927 -0.000761 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:54/1) +M(C:0K, Fs:19, WS:76K # 0K, PF:532K # 0K, P:532K) [9] 0.054403 -0.000046 (5) CM -0.054241 (3) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:65, WS:260K # 0K, PF:224K # 0K, P:224K) [10] 0.000061 -0.000027 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:9, WS:36K # 0K, PF:96K # 0K, P:96K) [11] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K) [12] 0.000016 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K) [13] 0.0 +J(0) [14] 0.0 +J(0) [15] 0.000001 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)., 0 0, lgposAttach = 0000000C:0071:0268, dbv = 1568.110.240",326, ,0x80000000000000, ,4,Application,0,"""SearchIndexer (2116,D,50) Windows: The database engine attached a database (1, C:\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb). (Time=0 seconds) 
 
Saved Cache: 0 0 
Additional Data: lgposAttach = 0000000C:0071:0268,
dbv = 1568.110.240 
 
Internal Timing Sequence: 
[1] 0.000001 +J(0)
[2] 0.000391 +J(0) +M(C:0K, Fs:24, WS:32K # 0K, PF:32K # 0K, P:32K)
[3] 0.025766 -0.022427 (4) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:18, WS:40K # 0K, PF:20K # 0K, P:20K)
[4] 0.000043 +J(0)
[5] -
[6] -
[7] -
[8] 0.000927 -0.000761 (2) CM +J(CM:2, PgRf:2, Rd:14/2, Dy:0/0, Lg:54/1) +M(C:0K, Fs:19, WS:76K # 0K, PF:532K # 0K, P:532K)
[9] 0.054403 -0.000046 (5) CM -0.054241 (3) WT +J(CM:5, PgRf:23, Rd:0/5, Dy:0/0, Lg:0/0) +M(C:0K, Fs:65, WS:260K # 0K, PF:224K # 0K, P:224K)
[10] 0.000061 -0.000027 (1) CM +J(CM:1, PgRf:40, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:9, WS:36K # 0K, PF:96K # 0K, P:96K)
[11] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000016 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:3, WS:12K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000001 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0).""",0,2025-11-14T11:38:46.0285069Z,2146,0,DESKTOP-MHRV979,1,0,INFORMATION,ESENT, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,GdbqgJoBBFAMeJ5sNPiR,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,3,false,3,"[""10.6""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]", ,Service startup type was changed,"[""windows"",""windows_system"",""policy_changed""]",61104, ,"[""AU.6""]","[""IV_35.7.d""]",windows_eventchannel,log,"Nov 13, 2025 @ 23:50:20.038",EventChannel,1763099420.109447,"Nov 13, 2025 @ 23:50:20.038", ,7040,Service Control Manager,0x8080000000000000,{555908d1-a6d7-4695-8e1e-26931d2012f4},4,System,0,"""The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.""",0,2025-11-14T11:50:17.7267592Z,2239,5980,DESKTOP-MHRV979,0,572,INFORMATION,Service Control Manager, , , , , , , , ,auto start,BITS,Background Intelligent Transfer Service,demand start,"[""164.312.b""]",This does not appear to be logged on Windows 2000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.11.14,CdbggJoBBFAMeJ5soviA,1,1,192.168.0.216,DESKTOP-MHRV979,001,Ubuntu, , , , , , , , , , , , , ,2,false,5, , , ,License activation (slui.exe) failed.,"[""windows"",""windows_application""]",60646, , , ,windows_eventchannel,log,"Nov 13, 2025 @ 23:39:49.475",EventChannel,1763098789.92161,"Nov 13, 2025 @ 23:39:49.475","hr=0x80004005, RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c;NotificationInterval=1440;Trigger=UserLogon;SessionId=1",8198,Software Protection Platform Service,0x80000000000000,{E23B33B0-C8C9-472C-A5F9-F2BDFEA0F156},2,Application,0,"""License Activation (slui.exe) failed with the following error code:
hr=0x80004005
Command-line arguments:
RuleId=31e71c49-8da7-4a2f-ad92-45d98a1c79ba;Action=AutoActivate;AppId=55c92734-d682-4d71-983e-d6ec3f16059f;SkuId=4de7cb65-cdf1-4de9-8ae8-e3cce27b9f2c;NotificationInterval=1440;Trigger=UserLogon;SessionId=1""",0,2025-11-14T11:39:48.1687286Z,2161,0,DESKTOP-MHRV979,0,0,ERROR,Microsoft-Windows-Security-SPP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
